,CENSUS_TRACT,TOT_POP,TOT_H,TOT_WA,TOT_BA,TOT_IA,TOT_AA,TOT_NA,TOT_OTHER,TOT_TOM,TOT_18+,TOT_H_18+,TOT_WA_18+,TOT_BA_18+,TOT_IA_18+,TOT_AA_18+,TOT_NA_18+,TOT_OTHER_18+,TOT_TOM_18+,TOT_HOUSE_UNITS,OCC_HOUSE_UNITS,VAC_HOUSE_UNITS,TOT_MED_AGE,PCT_M,M_MED_AGE,PCT_F,F_MED_AGE,AVG_HOUSE_SIZE,AVG_FAM_SIZE,HOME_VAC_RATE,RENT_VAC_RATE,PCT_OCC_OWNER,AVG_H_SIZE_OWNER,PCT_OCC_RENTER,AVG_H_SIZE_RENTER,PCT_LABOR,PCT_EMP,PCT_UNEMP,MHI_TOT,MHI_WA,MHI_BA,MHI_AA,MHI_H,TOT_FAM,PCT_FAM_POV,TOT_FAM_MARRIED,PCT_FAM_MARRIED_POV,TOT_FAM_F_ONLY,PCT_FAM_F_ONLY_POV,POV_RATE_NO_GED,POV_RATE_GED,POV_RATE_SOME_COL,POV_RATE_BACH_PLUS,MHI_OTHER,PCT_TOT_POP,PCT_H,PCT_WA,PCT_BA,PCT_AA,PCT_OTHER,PCT_TOT_POP_18,PCT_H_18,PCT_WA_18,PCT_BA_18,PCT_AA_18,PCT_OTHER_18,PCT_OCC_HOUSE,PCT_VAC_HOUSE,PCT_FAM,PCT_FAM_MARRIED,PCT_FAM_F_ONLY
3750,12105015500,4101,1114,2067,814,16,22,1,8,59,3003,723,1712,511,13,16,1,1,26,1865,1568,297,34.4,47.5,32.0,52.5,36.6,2.53,3.23,6.2,15.8,43.7,2.55,56.3,2.52,50.3,46.2,8.1,21882.0,28889.0,9956.0,0.0,15886.0,827,43.0,410,28.0,376,64.1,33.1,35.8,22.1,19.6,25278.0,0.021812309886917455,27.1641063155328,50.40234089246525,19.848817361619115,0.5364545232870032,2.04828090709583,0.020291611334354875,24.07592407592408,57.00965700965701,17.016317016317018,0.5328005328005327,1.3653013653013655,84.07506702412869,15.924932975871315,20.16581321628871,9.997561570348696,9.168495488905146
3751,12105015600,2786,306,2313,66,6,62,0,0,33,2564,265,2160,56,6,48,0,0,29,2456,1439,1017,64.0,49.5,64.1,50.5,63.9,1.94,2.38,8.8,9.8,67.0,2.05,33.0,1.7,47.9,43.2,9.8,33024.0,33831.0,0.0,0.0,21929.0,647,1.5,549,1.8,48,0.0,0.0,7.6,6.8,0.0,0.0,0.014818116397208493,10.983488872936109,83.02225412778176,2.3689877961234744,2.2254127781765973,1.399856424982053,0.017325238581846786,10.33541341653666,84.24336973478938,2.1840873634945397,1.87207488299532,1.3650546021840875,58.59120521172638,41.40879478827362,23.223259152907396,19.705671213208902,1.7229002153625268
3752,12105015701,2291,362,1507,375,11,5,0,0,31,1718,242,1206,242,11,5,0,0,12,1159,895,264,40.0,49.1,36.8,50.9,42.9,2.55,3.14,2.6,15.7,66.0,2.48,34.0,2.69,59.9,57.2,4.4,42724.0,44647.0,20174.0,0.0,42902.0,738,14.4,434,0.0,290,31.7,18.1,0.0,10.9,23.4,0.0,0.012185321129219188,15.800960279353992,65.77913574858141,16.36839807944129,0.2182453077258839,1.8332605848974246,0.01160872070343712,14.086146682188591,70.19790454016298,14.086146682188591,0.2910360884749709,1.3387660069848661,77.22174288179465,22.77825711820535,32.21300742034046,18.943692710606722,12.658227848101266
3753,12105015702,4188,697,2773,682,11,11,0,0,14,3579,536,2392,620,9,9,0,0,13,1697,1084,613,40.4,69.6,38.4,30.4,48.2,2.47,2.89,3.5,17.4,76.3,2.33,23.7,2.89,36.1,32.7,9.4,40852.0,42244.0,170500.0,0.0,18365.0,996,12.7,896,11.6,63,34.9,33.3,8.2,11.6,0.0,11078.0,0.02227504360068527,16.642788920725884,66.21298949379178,16.284622731614135,0.2626552053486151,0.5969436485195797,0.02418370861327209,14.97625034925957,66.83431126012853,17.32327465772562,0.2514668901927913,0.6146968426934898,63.877430760165,36.122569239835,23.78223495702006,21.39446036294174,1.5042979942693409
3754,12105015801,2158,385,1654,91,10,0,1,0,17,1851,235,1545,58,8,0,1,0,4,1553,994,559,63.4,48.6,63.3,51.4,63.4,2.17,2.51,6.0,20.6,89.3,2.09,10.7,2.84,23.6,20.0,15.1,33210.0,33380.0,0.0,0.0,18750.0,919,4.9,891,5.1,28,0.0,11.9,4.0,8.5,3.4,37708.0,0.011477923612769536,17.84059314179796,76.64504170528267,4.216867469879518,0.0,1.2974976830398517,0.012507416776520437,12.695840086439764,83.46839546191248,3.1334413830361965,0.0,0.7023230686115614,64.00515132002576,35.99484867997425,42.58572752548656,41.28822984244671,1.2974976830398517
3755,12105015802,3896,1591,1702,543,3,13,2,1,41,3051,1037,1450,516,3,13,2,1,29,904,732,172,29.8,69.0,29.9,31.0,29.7,3.45,3.84,1.1,6.9,74.3,3.31,25.7,3.82,29.8,23.9,19.9,33750.0,33750.0,0.0,0.0,23462.0,729,34.8,510,28.4,171,63.7,28.5,23.5,30.8,59.7,0.0,0.02072196033148754,40.836755646817245,43.68583162217659,13.937371663244353,0.3336755646817248,1.2063655030800822,0.020615952774264642,33.988856112749914,47.52540150770239,16.912487708947886,0.42608980662078005,1.1471648639790233,80.97345132743364,19.02654867256637,18.711498973305954,13.090349075975361,4.38911704312115
3756,12105015900,2476,831,1502,115,6,10,0,0,12,1818,553,1155,88,5,9,0,0,8,863,786,77,33.9,53.1,32.0,46.9,36.3,3.06,3.4,2.8,8.7,76.2,3.0,23.8,3.24,60.4,57.6,4.6,42431.0,41514.0,43100.0,0.0,37083.0,565,11.3,427,15.0,97,0.0,23.4,23.0,0.0,0.0,0.0,0.013169295118265695,33.562197092084006,60.662358642972535,4.644588045234248,0.40387722132471726,0.7269789983844911,0.012284432036582471,30.41804180418042,63.53135313531353,4.84048404840484,0.49504950495049505,0.7150715071507151,91.07763615295481,8.92236384704519,22.819063004846527,17.245557350565427,3.917609046849758
3757,12105016001,2288,460,1630,160,2,7,0,7,22,1694,283,1292,100,2,6,0,7,4,933,827,106,37.8,49.6,36.3,50.4,39.1,2.77,3.15,1.3,11.1,73.3,2.66,26.7,3.07,52.0,42.6,18.0,61080.0,61818.0,16146.0,0.0,67774.0,610,10.8,451,0.2,108,31.5,13.1,3.4,6.6,0.0,0.0,0.012169364794261676,20.104895104895103,71.24125874125873,6.993006993006993,0.30594405594405594,1.3548951048951048,0.011446549983482235,16.706021251475796,76.26918536009445,5.90318772136954,0.3541912632821724,0.7674144037780402,88.63879957127546,11.361200428724544,26.66083916083916,19.71153846153846,4.72027972027972
3758,12105016002,1770,489,542,691,6,10,0,9,23,1261,298,422,516,4,8,0,4,9,660,569,91,34.0,48.8,32.8,51.2,34.8,3.11,3.48,2.2,15.1,70.7,3.04,29.3,3.29,69.2,61.8,10.6,27275.0,26908.0,30059.0,0.0,23505.0,455,31.0,316,41.8,90,10.0,64.7,21.6,17.5,0.0,20227.0,0.009414237624931454,27.627118644067792,30.621468926553675,39.03954802259887,0.5649717514124294,2.1468926553672314,0.008520719910962869,23.632038065027754,33.46550356859635,40.91990483743061,0.63441712926249,1.3481363996827915,86.2121212121212,13.787878787878787,25.70621468926554,17.853107344632768,5.084745762711865
3759,12105016003,2551,939,1413,164,11,2,0,4,18,1879,552,1196,108,8,2,0,2,11,1197,940,257,37.9,50.0,36.6,50.0,39.4,2.71,3.22,4.4,10.5,73.8,2.46,26.2,3.44,55.1,47.8,13.2,40816.0,46375.0,40875.0,0.0,17125.0,805,18.3,563,17.9,136,33.8,27.5,10.5,8.1,0.0,22917.0,0.01356820349220347,36.80909447275578,55.39004312034497,6.428851430811447,0.07840062720501764,1.293610348882791,0.012696615949801135,29.377328366152213,63.65087812666312,5.747738158594997,0.10643959552953698,1.1176157530601383,78.52965747702589,21.4703425229741,31.5562524500196,22.069776558212464,5.331242649941199
3760,12105016100,1258,69,757,404,7,4,0,1,16,965,50,561,337,7,3,0,0,7,525,467,58,42.3,51.1,36.1,48.9,45.6,2.65,3.12,1.1,7.6,79.2,2.58,20.8,2.93,55.1,53.2,3.5,38462.0,50625.0,28026.0,0.0,0.0,202,11.4,192,12.0,10,0.0,29.0,0.0,0.0,0.0,0.0,0.0066910231255162544,5.484896661367249,60.17488076311606,32.11446740858506,0.3179650238473768,1.9077901430842605,0.006520614364852632,5.181347150259067,58.134715025906736,34.92227979274611,0.31088082901554404,1.450777202072539,88.95238095238095,11.047619047619047,16.05723370429253,15.262321144674084,0.7949125596184419
3761,12105016400,2171,330,812,962,13,2,0,0,52,1737,219,743,730,12,2,0,0,31,1094,807,287,39.8,54.6,41.5,45.4,37.2,2.12,3.41,3.4,24.8,14.0,3.06,86.0,1.97,54.2,44.4,18.0,19649.0,12118.0,22905.0,0.0,9083.0,372,45.4,141,20.6,171,70.8,39.0,42.5,37.7,15.4,85260.0,0.01154706773091875,15.200368493781669,37.40211883924459,44.31137724550898,0.09212344541685859,2.9940119760479043,0.011737105856734736,12.607944732297064,42.774899251583186,42.026482440990215,0.11514104778353484,2.4755325273459987,73.76599634369288,26.23400365630713,17.134960847535698,6.49470290188853,7.876554583141409
3762,12105980000,3,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,46.5,33.3,10.5,66.7,67.0,3.0,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5956334957510938e-05,0.0,0.0,100.0,0.0,0.0,1.3514226662907008e-05,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
3763,12107950100,4176,141,3892,54,20,26,3,3,37,3240,102,3034,38,18,23,3,1,21,1946,1623,323,42.7,50.6,42.3,49.4,43.2,2.57,2.96,4.1,8.9,85.6,2.55,14.4,2.73,53.9,48.7,9.0,42545.0,42790.0,34934.0,0.0,0.0,1290,10.2,1062,4.3,137,51.1,10.4,12.5,2.0,0.0,36842.0,0.022211218260855228,3.3764367816091956,93.19923371647509,1.293103448275862,0.6226053639846743,1.5086206896551724,0.021893047193909353,3.148148148148148,93.64197530864197,1.1728395061728396,0.7098765432098766,1.3271604938271606,83.40184994861254,16.59815005138746,30.89080459770115,25.43103448275862,3.2806513409961684
3764,12107950201,5835,417,5075,199,26,14,1,8,95,4587,258,4066,159,23,14,1,6,60,3048,2425,623,45.3,49.6,43.5,50.4,47.0,2.4,2.89,3.0,9.5,78.7,2.33,21.3,2.67,45.6,39.5,13.3,35597.0,35309.0,65529.0,0.0,9189.0,1395,20.3,1081,11.7,151,60.3,42.1,14.7,16.3,22.5,0.0,0.031035071492358776,7.146529562982005,86.9751499571551,3.410454155955441,0.23993144815766923,2.227934875749786,0.030994878851377222,5.624591236102027,88.64181382166993,3.4663178548070634,0.3052103771528232,1.962066710268149,79.56036745406824,20.439632545931758,23.90745501285347,18.526135389888605,2.5878320479862897
3765,12107950202,3599,155,3315,43,21,12,0,1,52,2733,109,2544,18,16,11,0,1,34,1616,1354,262,41.7,50.7,41.6,49.3,41.9,2.66,3.04,1.9,5.9,87.1,2.67,12.9,2.59,59.4,53.7,9.5,49063.0,49833.0,0.0,0.0,0.0,792,12.4,720,8.3,72,52.8,13.3,10.6,12.3,26.0,0.0,0.01914228317069396,4.306751875520979,92.10891914420672,1.1947763267574325,0.333425951653237,2.0561267018616283,0.018467190734862426,3.9882912550311014,93.08452250274424,0.6586169045005488,0.402488108305891,1.8660812294182216,83.78712871287128,16.212871287128714,22.00611280911364,20.00555709919422,2.0005557099194218
3766,12107950300,6618,671,5051,686,43,26,3,10,128,5240,454,4106,544,33,24,2,3,74,3437,2708,729,45.5,49.5,43.7,50.5,46.8,2.44,2.96,4.0,10.0,79.3,2.39,20.7,2.64,50.9,42.3,17.0,36471.0,38104.0,16897.0,0.0,23580.0,1874,18.1,1381,13.0,370,38.4,15.6,27.0,12.2,22.3,34583.0,0.03519967491626913,10.139014808099125,76.32215170746449,10.365669386521608,0.39286793593230585,2.780296161982472,0.035407273856816364,8.66412213740458,78.3587786259542,10.381679389312977,0.45801526717557256,2.1374045801526718,78.78964212976433,21.210357870235672,28.31671199758235,20.867331520096705,5.590812934421276
3767,12107950400,2912,75,2291,473,13,12,1,4,43,2377,51,1928,349,10,10,1,4,24,1721,1229,492,49.2,49.7,48.6,50.3,49.6,2.37,2.81,3.6,13.9,83.7,2.34,16.3,2.54,55.4,51.9,6.3,35565.0,39181.0,16694.0,0.0,0.0,767,10.6,549,0.0,90,13.3,12.7,11.7,8.1,4.6,28558.0,0.015488282465423952,2.5755494505494503,78.67445054945054,16.24313186813187,0.4120879120879121,2.0947802197802194,0.016061658388864978,2.1455616323096343,81.11064366848969,14.682372738746318,0.4206983592763988,1.6407236011779556,71.41196978500871,28.588030214991285,26.339285714285715,18.853021978021978,3.090659340659341
3768,12107950500,6576,686,5421,305,23,28,6,7,100,5052,465,4288,205,17,18,5,2,52,3088,2510,578,41.7,50.5,40.8,49.5,42.4,2.59,3.01,3.3,12.3,82.4,2.53,17.6,2.88,58.3,52.6,9.7,40482.0,41000.0,34591.0,0.0,19973.0,1687,9.4,1128,2.8,363,28.4,27.9,7.4,4.8,5.4,22500.0,0.03497628622686398,10.431873479318735,82.4361313868613,4.638077858880778,0.4257907542579075,2.068126520681265,0.0341369365505031,9.204275534441805,84.87727632620744,4.057798891528107,0.35629453681710216,1.5043547110055424,81.28238341968913,18.71761658031088,25.65389294403893,17.153284671532848,5.52007299270073
3769,12107950600,6158,263,4308,1395,18,92,0,2,80,4712,163,3531,890,16,76,0,2,34,2565,2344,221,38.0,48.5,34.5,51.5,40.8,2.42,2.95,2.7,8.9,57.5,2.54,42.5,2.25,50.5,46.4,8.1,38818.0,46083.0,15536.0,0.0,0.0,1688,18.2,1177,9.7,419,46.3,46.9,27.4,16.5,6.5,0.0,0.03275303688945079,4.270867164663851,69.95777849951283,22.653458915232218,1.4939915556999024,1.6239038648911983,0.03183951801780892,3.4592529711375213,74.93633276740238,18.887945670628184,1.6129032258064515,1.1035653650254669,91.3840155945419,8.61598440545809,27.41149723936343,19.113348489769404,6.804157193894121
3770,12107950700,4031,198,1664,2081,7,8,3,18,52,2864,117,1386,1324,7,5,1,6,18,1710,1487,223,35.1,45.1,33.2,54.9,37.0,2.64,3.19,1.4,13.1,60.7,2.42,39.3,2.99,55.9,47.2,14.6,27774.0,31034.0,14331.0,0.0,11797.0,1058,29.0,439,11.2,494,48.6,34.7,20.7,23.7,3.2,0.0,0.021439995404575533,4.9119325229471595,41.28007938476805,51.62490697097495,0.19846192011907715,1.9846192011907717,0.019352372581282837,4.085195530726257,48.39385474860335,46.229050279329606,0.17458100558659218,1.1173184357541899,86.95906432748538,13.04093567251462,26.246588935747955,10.890597866534359,12.255023567353014
3771,12107950800,3107,110,912,2038,7,12,0,0,28,2178,69,735,1351,6,9,0,0,8,1401,1119,282,35.2,46.3,34.5,53.7,35.6,2.7,3.31,5.7,20.0,55.3,2.46,44.7,2.99,59.5,48.3,18.9,24917.0,45682.0,21477.0,0.0,9899.0,716,18.3,271,16.6,323,18.0,35.4,34.8,18.0,14.2,0.0,0.01652544423766216,3.5403926617315737,29.35307370453814,65.59382040553588,0.3862246540070808,1.126488574187319,0.014716992835905732,3.1680440771349865,33.7465564738292,62.02938475665748,0.4132231404958678,0.642791551882461,79.87152034261243,20.12847965738758,23.044737689089153,8.722240102993242,10.395880270357258
3772,12107950900,6314,241,4206,1742,17,23,3,7,75,4681,150,3344,1122,16,13,2,1,33,2741,2484,257,38.2,47.5,36.9,52.5,39.8,2.53,3.07,2.7,9.5,66.2,2.52,33.8,2.56,57.5,49.6,12.8,35677.0,41477.0,25053.0,0.0,55179.0,1693,15.2,1149,4.1,377,38.5,24.4,12.2,25.0,6.5,86973.49807612962,0.03358276630724136,3.8169147925245483,66.6138739309471,27.589483687044662,0.3642698764649984,1.6154577130186885,0.031630047504533854,3.204443494979705,71.43772698141423,23.969237342448192,0.27771843623157444,1.1108737449262978,90.62385990514412,9.376140094855892,26.81343047196706,18.197656002534053,5.9708584098828
